Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
57,Tavon Austin(JAC),58,106,509,8.8,43,6,3,28,159,1,1,15,88.8,5.9,0.1%
58,Randall Cobb(GB),60,84,610,10.2,47,7,4,10,33,0,0,13,88.3,6.8,7.6%
59,Travis Benjamin(SF),47,75,677,14.4,54,10,4,2,-3,0,3,14,85.4,6.1,0.0%
60,Tyler Lockett(SEA),41,66,597,14.6,57,9,1,6,114,1,0,15,83.1,5.5,97.5%
61,Jeremy Kerley(FA),64,115,667,10.4,33,8,3,0,0,0,1,16,82.7,5.2,0.0%
62,Terrance Williams(FA),44,61,594,13.5,47,6,4,0,0,0,1,16,81.4,5.1,0.0%
63,Michael Floyd(FA),37,76,488,13.2,39,4,5,0,0,0,0,15,78.8,5.3,0.0%
64,Adam Humphries(WAS),55,83,622,11.3,42,7,2,5,18,0,0,15,78.0,5.2,0.8%
65,Eli Rogers(FA),48,66,594,12.4,39,11,3,1,6,0,0,13,78.0,6.0,0.0%
66,William Fuller V(MIA),47,92,635,13.5,53,11,2,1,-3,0,0,14,75.2,5.4,22.8%
67,Brian Quick(FA),41,77,564,13.8,65,7,3,0,0,0,0,16,74.4,4.7,0.0%
68,Seth Roberts(FA),38,77,397,10.4,41,5,5,0,0,0,0,16,73.7,4.6,0.0%
69,Robby Anderson(CAR),42,78,587,14.0,52,10,2,3,42,0,1,16,72.9,4.6,42.2%
70,Donte Moncrief(FA),30,56,307,10.2,39,3,7,1,-1,0,0,9,72.6,8.1,0.0%
71,Tyler Boyd(CIN),54,81,603,11.2,30,9,1,4,58,0,1,16,70.1,4.4,71.3%
72,Breshad Perriman(TB),33,66,499,15.1,53,8,3,1,2,0,0,16,68.1,4.3,2.5%
73,Robert Woods(LAR),51,76,613,12.0,34,10,1,1,6,0,0,13,67.9,5.2,29.9%
74,Phillip Dorsett II(HOU),33,59,528,16.0,64,8,2,2,10,0,0,15,65.8,4.4,0.0%
75,Allen Hurns(MIA),35,76,477,13.6,42,9,3,0,0,0,0,11,65.7,6.0,0.0%
76,Jeremy Maclin(FA),44,76,536,12.2,44,6,2,1,-1,0,0,12,65.5,5.5,0.0%
77,John Brown(FA),39,73,517,13.3,30,5,2,1,10,0,0,15,64.7,4.3,1.3%
78,Tajae Sharpe(ATL),41,83,522,12.7,34,7,2,1,1,0,0,16,64.3,4.0,1.1%
79,Malcolm Mitchell(FA),32,48,401,12.5,56,6,4,0,0,0,0,14,64.1,4.6,0.0%
80,Devin Funchess(FA),23,58,371,16.1,48,8,4,0,0,0,0,15,63.1,4.2,0.0%
81,Victor Cruz(FA),39,72,586,15.0,48,10,1,0,0,0,1,15,62.6,4.2,0.1%
82,Cordarrelle Patterson(ATL),52,70,453,8.7,39,4,2,7,43,0,0,16,61.6,3.9,95.1%
83,Marquise Goodwin(CHI),29,68,431,14.9,84,3,3,0,0,0,0,15,61.1,4.1,0.3%
84,Kendall Wright(FA),29,43,416,14.3,48,6,3,1,15,0,0,11,61.1,5.6,0.0%
85,Corey Coleman(FA),33,73,413,12.5,58,4,3,2,10,0,0,10,60.3,6.0,0.0%
86,Jermaine Kearse(FA),41,89,510,12.4,36,7,1,0,0,0,0,16,57.1,3.6,0.0%
87,Sammie Coates(FA),21,49,435,20.7,72,7,2,4,14,0,0,14,56.9,4.1,0.0%
88,Sammy Watkins(BAL),28,52,430,15.4,62,4,2,0,0,0,0,8,55.0,6.9,7.0%
89,Chris Conley(HOU),44,69,530,12.0,39,4,0,0,0,0,0,16,53.0,3.3,0.4%
90,Nelson Agholor(NE),36,69,365,10.1,40,3,2,5,14,0,0,15,51.9,3.5,13.6%
91,Dorial Green-Beckham(FA),36,74,392,10.9,26,5,2,0,0,0,0,15,51.2,3.4,0.4%
92,Albert Wilson(MIA),31,51,279,9.0,42,4,2,2,50,1,0,16,50.9,3.2,0.8%
93,Andrew Hawkins(FA),33,54,324,9.8,33,5,3,2,0,0,0,16,50.4,3.2,0.0%
94,Eddie Royal(FA),33,43,369,11.2,64,3,2,0,0,0,0,9,48.9,5.4,0.0%
95,Russell Shepard(FA),23,40,341,14.8,24,5,2,1,9,0,0,14,47.0,3.4,0.0%
96,Danny Amendola(HOU),23,29,243,10.6,32,1,4,0,0,0,1,12,46.5,3.9,0.1%
97,Brandon Coleman(FA),26,38,281,10.8,38,2,3,0,0,0,0,16,46.1,2.9,0.0%
98,Torrey Smith(FA),20,49,267,13.4,53,4,3,0,0,0,0,12,44.7,3.7,0.0%
99,Justin Hardy(FA),21,31,203,9.7,27,2,4,0,0,0,0,16,44.3,2.8,0.0%
100,Aldrick Robinson(FA),20,32,323,16.2,59,6,2,0,0,0,0,16,43.4,2.7,0.0%
101,Justin Hunter(FA),10,24,189,18.9,64,3,4,0,0,0,0,13,42.9,3.3,0.0%
102,Quinton Patton(FA),37,63,408,11.0,45,4,0,0,0,0,0,14,40.8,2.9,0.2%
103,Brice Butler(FA),16,32,219,13.7,41,4,3,0,0,0,0,16,39.9,2.5,0.0%
104,Kamar Aiken(FA),29,50,328,11.3,29,3,1,0,0,0,0,16,38.8,2.4,0.0%
105,Josh Bellamy(FA),19,38,282,14.8,31,6,1,4,37,0,0,16,37.9,2.4,0.0%
106,Darrius Heyward-Bey(FA),6,19,114,19.0,46,2,2,1,60,1,0,10,35.4,3.5,0.0%
107,Cobi Hamilton(FA),17,28,234,13.8,39,4,2,0,0,0,0,11,35.4,3.2,0.0%
108,Paul Richardson Jr.(FA),21,36,288,13.7,39,3,1,1,5,0,0,15,35.3,2.4,0.0%
109,Deonte Thompson(FA),22,36,249,11.3,24,2,2,0,0,0,1,16,34.9,2.2,0.0%
110,Bryan Walters(FA),24,34,231,9.6,23,1,2,1,4,0,1,10,33.5,3.4,0.0%
111,Corey Brown(FA),27,53,276,10.2,27,1,1,2,6,0,1,16,32.2,2.0,0.2%
112,Geronimo Allison(FA),12,22,202,16.8,39,3,2,0,0,0,0,10,32.2,3.2,0.0%
113,Eric Decker(FA),9,21,194,21.6,35,5,2,0,0,0,0,3,31.4,10.5,0.6%
114,Rod Streater(FA),18,27,191,10.6,25,1,2,0,0,0,0,16,31.1,1.9,0.1%
115,Jordan Taylor(FA),16,25,209,13.1,35,4,2,0,0,0,1,16,30.9,1.9,0.0%
116,Andre Holmes(FA),14,25,126,9.0,23,2,3,0,0,0,0,16,30.6,1.9,0.0%
117,Chester Rogers(TEN),19,34,273,14.4,36,6,0,0,0,0,0,14,27.3,2.0,0.6%
118,Bennie Fowler III(SF),11,24,145,13.2,76,1,2,0,0,0,0,13,26.5,2.0,0.0%
119,Jeff Janis(FA),11,19,93,8.5,25,1,1,2,38,1,0,16,25.1,1.6,0.0%
120,Jaron Brown(ARI),11,22,187,17.0,51,3,1,0,0,0,0,7,24.7,3.5,0.0%
121,Charone Peake(FA),19,35,186,9.8,27,1,0,0,0,0,0,15,24.6,1.6,0.0%
122,Jalin Marshall(FA),14,23,162,11.6,27,3,2,0,0,0,2,10,24.2,2.4,0.0%
123,Jordan Norwood(FA),21,35,232,11.0,36,3,1,1,0,0,3,14,23.2,1.7,0.0%
124,Charles Johnson(FA),20,37,232,11.6,40,3,0,0,0,0,0,16,23.2,1.5,0.0%
125,Andre Roberts(LAC),14,25,188,13.4,44,3,1,0,0,0,1,16,22.8,1.4,0.1%
126,Marquess Wilson(FA),9,16,160,17.8,35,3,1,0,0,0,0,3,22.0,7.3,0.0%
127,Roger Lewis(FA),7,19,97,13.9,30,2,2,0,0,0,0,13,21.7,1.7,0.0%
128,Harry Douglas(FA),15,22,210,14.0,35,5,0,0,0,0,0,11,21.0,1.9,0.0%
129,Andre Johnson(FA),9,23,85,9.4,20,1,2,0,0,0,0,8,20.5,2.6,0.0%
130,Ricardo Louis(FA),18,35,205,11.4,42,3,0,0,0,0,0,16,20.5,1.3,0.0%
131,Freddie Martino(FA),8,11,142,17.8,43,2,1,0,0,0,0,13,20.2,1.6,0.1%
132,Cody Core(MIA),17,27,200,11.8,50,3,0,0,0,0,0,8,20.0,2.5,0.0%
133,Kevin White(NO),19,36,187,9.8,32,1,0,1,9,0,0,4,19.6,4.9,0.0%
134,Josh Huff(FA),16,23,113,7.1,17,0,1,4,15,0,0,10,18.8,1.9,0.0%
135,Arrelious Benn(FA),5,10,116,23.2,51,2,1,0,0,0,0,15,17.6,1.2,0.0%
136,Vincent Jackson(FA),15,32,173,11.5,18,0,0,0,0,0,0,5,17.3,3.5,0.0%
137,Brandon Tate(FA),8,11,117,14.6,34,2,0,3,48,0,0,15,16.5,1.1,0.0%
138,Braxton Miller(FA),15,28,99,6.6,12,0,1,3,0,0,0,10,15.9,1.6,0.0%
139,Cecil Shorts(FA),11,27,152,13.8,22,2,0,0,0,0,0,9,15.2,1.7,0.0%
140,Greg Salas(FA),4,6,89,22.3,71,1,1,0,0,0,0,2,14.9,7.5,0.0%
141,Walter Powell(FA),14,25,142,10.1,35,1,0,0,0,0,0,9,14.2,1.6,0.0%
142,Chris Harper(FA),13,21,133,10.2,19,0,0,0,0,0,0,9,13.3,1.5,0.0%
143,Jaelen Strong(FA),14,24,131,9.4,36,1,0,0,0,0,0,8,13.1,1.6,0.0%
144,Markus Wheaton(FA),4,9,51,12.8,30,1,1,0,0,0,0,3,13.1,4.4,0.0%
145,Jarius Wright(FA),11,14,67,6.1,11,0,1,0,0,0,0,8,12.7,1.6,0.0%
146,Paul Turner(FA),9,14,126,14.0,41,1,0,0,0,0,0,4,12.6,3.2,0.0%
147,Brittan Golden(FA),8,14,82,10.3,22,1,1,0,0,0,1,12,12.2,1.0,0.0%
148,Lucky Whitehead(FA),3,3,48,16.0,35,1,0,10,82,0,1,15,11.0,0.7,0.0%
149,Demarcus Ayers(FA),6,13,53,8.8,15,0,1,2,-12,0,0,2,10.1,5.1,0.0%
150,James Wright(FA),13,19,106,8.2,15,0,0,2,-6,0,0,16,10.0,0.6,0.0%
151,Jeremy Ross(FA),4,4,37,9.3,15,0,1,0,0,0,0,6,9.7,1.6,0.0%
152,TJ Jones(FA),5,14,93,18.6,36,2,0,0,0,0,0,3,9.3,3.1,0.0%
153,Leonte Carroo(FA),3,6,29,9.7,15,0,1,0,0,0,0,14,8.9,0.6,0.0%
154,Tommylee Lewis(MIA),7,11,76,10.9,26,1,0,3,11,0,0,12,8.7,0.7,0.0%
155,Bryce Treggs(FA),3,12,80,26.7,58,1,0,2,7,0,0,9,8.7,1.0,0.0%
156,Pharoh Cooper(FA),14,20,106,7.6,23,1,0,0,0,0,0,10,8.6,0.9,0.1%
157,Rashard Higgins(CLE),6,12,77,12.8,19,0,0,0,0,0,0,16,7.7,0.5,0.7%
158,Ryan Grant(FA),9,19,76,8.4,17,0,0,0,0,0,0,16,7.6,0.5,0.0%
159,Cody Latimer(FA),8,15,76,9.5,16,0,0,0,0,0,0,12,7.6,0.6,0.0%
160,Wendall Williams(FA),4,7,75,18.8,32,2,0,0,0,0,0,3,7.5,2.5,0.0%
161,Michael Campanaro(FA),0,1,0,0,0,0,0,3,72,0,0,3,7.2,2.4,0.0%
162,Alex Erickson(CAR),6,8,71,11.8,20,1,0,0,0,0,0,16,7.1,0.4,0.0%
163,Keith Mumphery(FA),10,12,69,6.9,11,0,0,0,0,0,0,11,6.9,0.6,0.0%
164,Aaron Burbridge(FA),7,16,88,12.6,24,1,0,0,0,0,1,16,6.8,0.4,0.0%
165,Maurice Harris(FA),8,12,66,8.3,15,0,0,0,0,0,0,10,6.6,0.7,0.0%
166,Josh Doctson(FA),2,6,66,33.0,57,1,0,0,0,0,0,2,6.6,3.3,0.0%
167,Chris Moore(HOU),7,16,46,6.6,13,0,0,3,19,0,0,15,6.5,0.4,0.1%
168,Trevor Davis(FA),3,7,24,8.0,9,0,1,0,0,0,1,11,6.4,0.6,0.0%
169,Keenan Allen(LAC),6,7,63,10.5,15,0,0,0,0,0,0,1,6.3,6.3,99.3%
170,Nick Williams(FA),5,7,59,11.8,19,0,0,0,0,0,0,2,5.9,3.0,0.0%
171,Johnny Holton(FA),2,3,34,17.0,30,1,0,6,43,0,1,15,5.7,0.4,0.0%
172,Dwayne Harris(FA),1,1,13,13.0,13,0,1,0,0,0,1,16,5.3,0.3,0.0%
173,Tavarres King(FA),2,4,50,25.0,44,1,0,0,0,0,0,7,5.0,0.7,0.0%
174,Quan Bray(FA),3,4,36,12.0,22,1,0,1,7,0,0,6,4.3,0.7,0.0%
175,Bradley Marquez(FA),3,7,37,12.3,13,0,0,1,2,0,0,14,3.9,0.3,0.0%
176,Shane Wynn(FA),1,3,19,19.0,19,0,0,2,5,0,0,5,2.4,0.5,0.0%
177,DeAndre Smelter(FA),1,1,23,23.0,23,1,0,0,0,0,0,2,2.3,1.2,0.0%
178,Griff Whalen(FA),2,4,22,11.0,12,0,0,0,0,0,0,8,2.2,0.3,0.0%
179,Devin Street(FA),1,6,20,20.0,20,1,0,0,0,0,0,5,2.0,0.4,0.0%
180,Devin Smith(FA),0,0,0,0,0,1,0,0,0,0,0,4,2.0,0.5,0.0%
181,Mike Thomas(CIN),3,9,37,12.3,16,0,0,0,0,0,1,15,1.7,0.1,0.1%
182,Brenton Bersin(FA),2,6,17,8.5,10,0,0,0,0,0,0,10,1.7,0.2,0.0%
183,Percy Harvin(FA),2,4,6,3.0,5,0,0,1,11,0,0,2,1.7,0.9,0.1%
184,Damiere Byrd(CHI),1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.1%
185,Marc Mariani(FA),0,0,0,0,0,0,0,1,15,0,0,16,1.5,0.1,0.0%
186,Laquon Treadwell(JAC),1,3,15,15.0,15,0,0,0,0,0,0,9,1.5,0.2,2.5%
187,Rashad Greene(FA),5,8,32,6.4,9,0,0,0,0,0,1,8,1.2,0.2,0.0%
188,Jeremy Butler(FA),2,2,11,5.5,6,0,0,0,0,0,0,4,1.1,0.3,0.0%
189,Tony Washington(FA),1,1,9,9.0,9,0,0,0,0,0,0,2,0.9,0.5,0.0%
190,Jared Abbrederis(FA),1,2,8,8.0,8,0,0,0,0,0,0,5,0.8,0.2,0.0%
191,Rashad Ross(FA),1,1,8,8.0,8,0,0,0,0,0,0,5,0.8,0.2,0.0%
192,Paul McRoberts(FA),1,1,6,6.0,6,0,0,0,0,0,0,2,0.6,0.3,0.0%
193,Jordan Payton(FA),1,3,3,3.0,3,0,0,0,0,0,0,4,0.3,0.1,0.0%
194,Nico Collins(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%
195,Amari Rodgers(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
196,Marquez Stevenson(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
197,Derrick Dillon(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
198,Tarik Black(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
199,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
200,Anthony Schwartz(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
201,Tyrie Cleveland(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
202,Trishton Jackson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
203,Binjimen Victor(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
204,Quartney Davis(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
205,Tutu Atwell(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
206,Shi Smith(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
207,Jauan Jennings(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
208,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
209,Lynn Bowden Jr.(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
210,Van Jefferson(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1%
211,Tyler Vaughns(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
212,Marquez Callaway(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6%
213,Easop Winston Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
214,Dazz Newsome(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
215,Seth Williams(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
216,Austin Mack(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
217,Amon-Ra St. Brown(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8%
218,Darnell Mooney(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3%
219,Tylan Wallace(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
220,JoJo Ward(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
221,Rondale Moore(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4%
222,Rashod Bateman(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1%
223,Jaylen Waddle(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.6%
224,Ja'Marr Chase(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5%
225,Matt Cole(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
226,Isaiah Coulter(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
227,Kirk Merritt(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
228,Rysen John(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
229,Manasseh Bailey(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
230,Kendall Hinton(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
231,Kristian Wilkerson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
232,Josh Pearson(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
233,Scotty Washington(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
234,Jalen McCleskey(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
235,Jaylon Moore(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
236,DeMichael Harris(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
237,Kadarius Toney(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6%
238,Elijah Moore(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1%
239,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
240,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
241,Dez Fitzpatrick(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
242,Dyami Brown(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
243,K.J. Osborn(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9%
244,Ihmir Smith-Marsette(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
245,Aaron Parker(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
246,Chris Finke(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
247,Mason Kinsey(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
248,Lawrence Cager(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
249,T.J. Vasher(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
250,Travis Jonsen(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
251,Quez Watkins(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%
252,Dan Chisena(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
253,J.J. Koski(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
254,Nick Westbrook-Ikhine(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5%
255,Josh Hammond(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
256,Aleva Hifo(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
257,Freddie Swain(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
258,Jeff Cotton(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
259,Maurice Ffrench(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
260,Cody White(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
261,Dezmon Patmon(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
262,Andre Baccellia(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
263,Ja'Marcus Bradley(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
264,Joe Reed(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
265,Malik Turner(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
266,KhaDarel Hodge(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
267,Cam Sims(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
268,Andy Isabella(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
