player,position,team,games,snaps,snaps_per_game,snaps_percent,rush_percent,tgt_percent,touch_percent,util_percent,fantasy_points,points_per_100_snaps,week,year
DeAndre Hopkins,WR,HOU,1,75,75,97,0,16,9,16,9.1,12.1,13,2018
Robert Woods,WR,LAR,1,66,66,96,3,14,11,17,13.8,20.9,13,2018
Kenny Stills,WR,MIA,1,48,48,86,0,13,8,13,9.7,20.2,13,2018
Cordarrelle Patterson,RB,NE,1,8,8,11,13,25,38,38,5.9,73.8,13,2018
Keenan Allen,WR,LAC,1,57,57,92,0,33,25,33,22.8,40.0,13,2018
Giovani Bernard,RB,CIN,1,28,28,41,18,29,39,46,4.6,16.4,13,2018
Theo Riddick,RB,DET,1,38,38,53,21,11,29,32,5.8,15.3,13,2018
Chris Thompson,RB,WAS,1,29,29,63,10,17,21,28,2.1,7.2,13,2018
Rex Burkhead,RB,NE,1,17,17,23,41,12,53,53,4.1,24.1,13,2018
Geno Smith,QB,LAC,1,1,1,2,0,0,0,0,0.0,0.0,13,2018
Zach Ertz,TE,PHI,1,59,59,79,0,17,15,17,8.3,14.1,13,2018
Jordan Reed,TE,WAS,1,31,31,67,0,16,13,16,2.1,6.8,13,2018
Levine Toilolo,TE,DET,1,54,54,75,0,11,7,11,9.0,16.7,13,2018
Vance McDonald,TE,PIT,1,44,44,64,0,16,9,16,2.8,6.4,13,2018
Kyle Juszczyk,RB,SF,1,39,39,51,0,8,8,8,2.0,5.1,13,2018
Luke Willson,TE,DET,1,50,50,69,0,4,2,4,0.8,1.6,13,2018
Latavius Murray,RB,MIN,1,12,12,20,33,17,50,50,1.4,11.7,13,2018
Ryan Griffin,TE,HOU,1,61,61,79,0,2,2,2,1.2,2.0,13,2018
Demetrius Harris,TE,KC,1,31,31,43,0,19,10,19,9.9,31.9,13,2018
Zach Line,RB,NO,1,1,1,2,0,0,0,0,0.0,0.0,13,2018
James Develin,RB,NE,1,35,35,47,11,3,14,14,13.4,38.3,13,2018
Patrick DiMarco,RB,BUF,1,10,10,14,0,10,10,10,3.8,38.0,13,2018
Derek Carr,QB,OAK,1,76,76,100,1,0,51,51,24.2,31.8,13,2018
Carlos Hyde,RB,JAC,1,23,23,40,57,4,61,61,1.7,7.4,13,2018
Mike Evans,WR,TB,1,57,57,88,0,11,7,11,4.8,8.4,13,2018
Brandin Cooks,WR,LAR,1,66,66,96,0,9,6,9,6.2,9.4,13,2018
Davante Adams,WR,GB,1,72,72,95,0,18,11,18,15.3,21.3,13,2018
Jordan Matthews,WR,PHI,1,21,21,28,0,10,5,10,6.4,30.5,13,2018
Donte Moncrief,WR,JAC,1,45,45,78,0,9,7,9,4.0,8.9,13,2018
Allen Robinson II,WR,CHI,1,70,70,83,0,13,7,13,7.9,11.3,13,2018
Odell Beckham Jr.,WR,NYG,1,67,67,92,0,13,6,15,15.5,23.1,13,2018
Jarvis Landry,WR,CLE,1,46,46,81,0,20,13,20,10.3,22.4,13,2018
Eric Ebron,TE,IND,1,58,58,76,2,28,19,29,5.2,9.0,13,2018
Trey Burton,TE,CHI,1,68,68,81,0,1,0,1,0.0,0.0,13,2018
James White,RB,NE,1,33,33,45,18,27,39,45,11.8,35.8,13,2018
John Brown,WR,BAL,1,43,43,52,0,9,0,9,0.0,0.0,13,2018
Richard Rodgers,TE,PHI,1,10,10,13,0,0,0,0,0.0,0.0,13,2018
Ryan Grant,WR,IND,1,42,42,55,0,5,0,5,0.0,0.0,13,2018
Damien Williams,RB,KC,1,19,19,26,26,11,37,37,4.5,23.7,13,2018
Taylor Gabriel,WR,CHI,1,76,76,90,0,9,4,9,-0.3,-0.4,13,2018
Willie Snead IV,WR,BAL,1,66,66,80,0,5,2,5,0.8,1.2,13,2018
Allen Hurns,WR,DAL,1,16,16,23,0,0,0,0,0.0,0.0,13,2018
Bennie Fowler III,WR,NYG,1,32,32,44,0,6,3,6,1.1,3.4,13,2018
Dontrelle Inman,WR,IND,1,54,54,71,0,11,4,11,1.4,2.6,13,2018
Keith Smith,RB,OAK,1,9,9,12,0,0,0,0,0.0,0.0,13,2018
Adam Thielen,WR,MIN,1,61,61,100,0,16,8,16,8.8,14.4,13,2018
Cameron Brate,TE,TB,1,44,44,68,0,14,7,14,3.6,8.2,13,2018
Roosevelt Nix,RB,PIT,1,3,3,4,0,0,0,0,0.0,0.0,13,2018
Josh Hill,TE,NO,1,26,26,50,0,0,0,0,0.0,0.0,13,2018
Darren Fells,TE,CLE,1,15,15,26,0,0,0,0,0.0,0.0,13,2018
Seth Roberts,WR,OAK,1,59,59,78,0,10,5,10,2.5,4.2,13,2018
Marcus Mariota,QB,TEN,1,67,67,99,6,0,58,58,21.6,32.2,13,2018
Jameis Winston,QB,TB,1,65,65,100,8,0,54,54,22.8,35.1,13,2018
Amari Cooper,WR,DAL,1,56,56,79,0,14,14,14,5.5,9.8,13,2018
DeVante Parker,WR,MIA,1,46,46,82,0,15,9,15,10.3,22.4,13,2018
Todd Gurley II,RB,LAR,1,65,65,94,35,8,40,43,28.5,43.8,13,2018
Devin Funchess,WR,CAR,1,32,32,46,0,9,3,9,7.0,21.9,13,2018
Maxx Williams,TE,BAL,1,21,21,26,0,0,0,0,0.0,0.0,13,2018
Ameer Abdullah,RB,MIN,1,2,2,3,0,0,0,0,0.0,0.0,13,2018
Tevin Coleman,RB,ATL,1,29,29,55,21,10,24,31,1.1,3.8,13,2018
Taylor Heinicke,QB,CAR,1,1,1,1,0,0,100,100,0.0,0.0,13,2018
Duke Johnson Jr.,RB,CLE,1,20,20,35,0,15,10,15,1.2,6.0,13,2018
T.J. Yeldon,RB,JAC,1,35,35,60,23,23,43,46,6.5,18.6,13,2018
Mike Davis,RB,SEA,1,10,10,17,40,0,40,40,1.0,10.0,13,2018
David Johnson,RB,ARI,1,52,52,84,38,4,40,42,7.2,13.8,13,2018
Malcolm Brown,RB,LAR,1,3,3,4,67,0,67,67,0.8,26.7,13,2018
Nick O'Leary,TE,MIA,1,32,32,57,0,3,3,3,0.9,2.8,13,2018
Jesse James,TE,PIT,1,33,33,48,0,9,3,9,0.7,2.1,13,2018
Nick Boyle,TE,BAL,1,50,50,61,0,4,2,4,0.7,1.4,13,2018
MyCole Pruitt,TE,TEN,1,7,7,10,0,14,14,14,0.4,5.7,13,2018
Blake Bell,TE,JAC,1,18,18,31,0,0,0,0,0.0,0.0,13,2018
Nelson Agholor,WR,PHI,1,65,65,87,0,12,6,12,5.6,8.6,13,2018
Justin Hardy,WR,ATL,1,12,12,23,0,0,0,0,0.0,0.0,13,2018
Tyler Lockett,WR,SEA,1,40,40,68,3,5,5,8,12.2,30.5,13,2018
Breshad Perriman,WR,CLE,1,26,26,46,0,8,8,8,2.6,10.0,13,2018
Jamison Crowder,WR,WAS,1,29,29,63,3,14,17,17,3.1,10.7,13,2018
Ty Montgomery,RB,BAL,1,27,27,33,11,26,30,37,5.5,20.4,13,2018
Phillip Dorsett II,WR,NE,1,16,16,22,0,0,0,0,0.0,0.0,13,2018
Stefon Diggs,WR,MIN,1,47,47,77,0,11,11,11,4.9,10.4,13,2018
Chris Manhertz,TE,CAR,1,8,8,11,0,0,0,0,0.0,0.0,13,2018
Jake Kumerow,WR,GB,1,5,5,7,0,40,20,40,1.1,22.0,13,2018
C.J. Uzomah,TE,CIN,1,67,67,97,0,10,7,10,3.3,4.9,13,2018
DeAndre Carter,WR,HOU,1,44,44,57,0,14,14,14,3.2,7.3,13,2018
James O'Shaughnessy,TE,JAC,1,39,39,67,0,5,5,5,1.9,4.9,13,2018
Chris Conley,WR,KC,1,65,65,90,0,11,5,11,8.5,13.1,13,2018
Michael Burton,RB,CHI,1,1,1,1,0,0,0,0,0.0,0.0,13,2018
J.J. Nelson,WR,ARI,1,12,12,19,0,0,0,0,0.0,0.0,13,2018
Matt LaCosse,TE,DEN,1,47,47,78,0,2,0,2,0.0,0.0,13,2018
Tyrell Williams,WR,LAC,1,49,49,79,0,4,2,4,1.4,2.9,13,2018
Eric Tomlinson,TE,NYJ,1,21,21,31,0,0,0,0,0.0,0.0,13,2018
Rod Smith,RB,DAL,1,8,8,11,38,0,38,38,0.2,2.5,13,2018
Darius Jennings,WR,TEN,1,4,4,6,0,25,0,25,0.0,0.0,13,2018
Adam Humphries,WR,TB,1,41,41,63,0,22,17,22,12.1,29.5,13,2018
Laquon Treadwell,WR,MIN,1,22,22,36,0,9,9,9,1.3,5.9,13,2018
Ezekiel Elliott,RB,DAL,1,63,63,89,37,10,46,46,19.6,31.1,13,2018
Jared Goff,QB,LAR,1,69,69,100,3,0,51,51,8.1,11.7,13,2018
Corey Coleman,WR,NYG,1,11,11,15,0,0,0,0,0.0,0.0,13,2018
Josh Doctson,WR,WAS,1,43,43,93,0,12,7,12,5.1,11.9,13,2018
Derrick Henry,RB,TEN,1,28,28,41,36,7,43,43,10.5,37.5,13,2018
Carson Wentz,QB,PHI,1,75,75,100,5,0,57,57,19.8,26.4,13,2018
Michael Thomas,WR,NO,1,51,51,98,0,16,10,16,4.0,7.8,13,2018
Tyler Boyd,WR,CIN,1,66,66,96,0,12,9,12,9.7,14.7,13,2018
Devontae Booker,RB,DEN,1,13,13,22,8,15,23,23,4.2,32.3,13,2018
Pharoh Cooper,WR,LAR,1,5,5,7,0,20,0,20,0.0,0.0,13,2018
Sterling Shepard,WR,NYG,1,57,57,78,0,11,7,11,2.8,4.9,13,2018
Austin Hooper,TE,ATL,1,38,38,72,0,13,13,13,10.4,27.4,13,2018
Jordan Howard,RB,CHI,1,34,34,40,47,3,50,50,8.0,23.5,13,2018
Rashard Higgins,WR,CLE,1,33,33,58,0,12,12,12,12.2,37.0,13,2018
Tajae Sharpe,WR,TEN,1,53,53,78,0,11,6,11,5.1,9.6,13,2018
Dak Prescott,QB,DAL,1,71,71,100,7,0,46,46,14.1,19.9,13,2018
Jeff Driskel,QB,CIN,1,68,68,99,4,0,60,60,9.7,14.3,13,2018
Tyler Higbee,TE,LAR,1,47,47,68,0,6,4,6,1.9,4.0,13,2018
Kenyan Drake,RB,MIA,1,30,30,54,23,13,30,37,10.4,34.7,13,2018
Nick Vannett,TE,SEA,1,25,25,42,0,4,4,4,0.4,1.6,13,2018
Chris Moore,WR,BAL,1,51,51,62,0,2,2,2,2.1,4.1,13,2018
Demarcus Robinson,WR,KC,1,42,42,58,0,2,2,2,3.8,9.0,13,2018
Seth DeValve,TE,CLE,1,6,6,11,0,33,17,33,1.9,31.7,13,2018
Wendell Smallwood,RB,PHI,1,2,2,3,0,0,0,0,0.0,0.0,13,2018
Robby Anderson,WR,NYJ,1,49,49,72,0,14,8,14,4.8,9.8,13,2018
Cody Core,WR,CIN,1,35,35,51,0,11,3,11,9.0,25.7,13,2018
Alex Erickson,WR,CIN,1,5,5,7,20,20,40,40,-1.8,-36.0,13,2018
Andy Janovich,RB,DEN,1,23,23,38,0,9,4,9,0.7,3.0,13,2018
Derek Watt,RB,LAC,1,2,2,3,0,0,0,0,0.0,0.0,13,2018
Tyreek Hill,WR,KC,1,63,63,88,3,10,5,13,5.0,7.9,13,2018
DeAndre Washington,RB,OAK,1,6,6,8,50,0,50,50,-1.3,-21.7,13,2018
Ben Braunecker,TE,CHI,1,4,4,5,0,25,0,25,0.0,0.0,13,2018
Danny Vitale,RB,GB,1,3,3,4,0,0,0,0,0.0,0.0,13,2018
Peyton Barber,RB,TB,1,40,40,62,40,3,40,43,8.5,21.3,13,2018
Chester Rogers,WR,IND,1,1,1,1,0,0,0,0,0.0,0.0,13,2018
Marvin Hall,WR,ATL,1,11,11,21,0,0,0,0,0.0,0.0,13,2018
Jalen Richard,RB,OAK,1,32,32,42,19,13,28,31,10.6,33.1,13,2018
Andy Jones,WR,DET,1,17,17,24,0,0,0,0,0.0,0.0,13,2018
C.J. Ham,RB,MIN,1,5,5,8,0,40,40,40,1.1,22.0,13,2018
J.D. McKissic,RB,SEA,1,2,2,3,0,50,0,50,0.0,0.0,13,2018
Elijhaa Penny,RB,NYG,1,16,16,22,0,6,0,6,0.0,0.0,13,2018
Dalvin Cook,RB,MIN,1,47,47,77,19,21,36,40,10.6,22.6,13,2018
Mike Williams,WR,LAC,1,33,33,53,0,9,9,9,5.2,15.8,13,2018
Corey Davis,WR,TEN,1,65,65,96,2,11,6,12,11.4,17.5,13,2018
John Ross,WR,CIN,1,60,60,87,2,5,5,7,1.5,2.5,13,2018
Christian McCaffrey,RB,CAR,1,70,70,100,14,14,27,29,22.1,31.6,13,2018
Deshaun Watson,QB,HOU,1,76,76,99,9,0,50,50,16.0,21.1,13,2018
David Njoku,TE,CLE,1,46,46,81,0,13,7,13,0.8,1.7,13,2018
Chris Godwin,WR,TB,1,52,52,80,0,12,10,12,16.1,31.0,13,2018
Patrick Mahomes II,QB,KC,1,71,71,99,13,0,66,66,33.0,46.5,13,2018
Joe Mixon,RB,CIN,1,39,39,57,31,5,36,36,9.5,24.4,13,2018
Alvin Kamara,RB,NO,1,36,36,69,31,31,53,61,7.2,20.0,13,2018
Wayne Gallman Jr.,RB,NYG,1,15,15,21,33,13,40,47,1.4,9.3,13,2018
Jamaal Williams,RB,GB,1,38,38,50,18,11,29,29,2.7,7.1,13,2018
Taywan Taylor,WR,TEN,1,29,29,43,0,17,10,17,10.4,35.9,13,2018
JuJu Smith-Schuster,WR,PIT,1,60,60,87,0,15,10,15,4.9,8.2,13,2018
Zay Jones,WR,BUF,1,66,66,92,0,14,6,14,20.7,31.4,13,2018
Isaiah Ford,WR,MIA,1,13,13,23,0,8,0,8,0.0,0.0,13,2018
Curtis Samuel,WR,CAR,1,58,58,83,2,19,12,21,9.6,16.6,13,2018
Dede Westbrook,WR,JAC,1,51,51,88,2,10,8,12,2.4,4.7,13,2018
Josh Reynolds,WR,LAR,1,67,67,97,0,7,3,7,1.9,2.8,13,2018
Noah Brown,WR,DAL,1,21,21,30,0,5,5,5,0.9,4.3,13,2018
Marlon Mack,RB,IND,1,29,29,38,28,3,31,31,3.3,11.4,13,2018
Corey Clement,RB,PHI,1,23,23,31,22,13,35,35,7.4,32.2,13,2018
James Conner,RB,PIT,1,49,49,71,31,8,37,39,19.4,39.6,13,2018
Tarik Cohen,RB,CHI,1,42,42,50,19,33,50,55,22.6,53.8,13,2018
Elijah McGuire,RB,NYJ,1,25,25,37,24,8,28,32,1.5,6.0,13,2018
Adam Shaheen,TE,CHI,1,24,24,29,0,8,8,8,6.5,27.1,13,2018
Gerald Everett,TE,LAR,1,24,24,35,0,13,4,13,0.7,2.9,13,2018
Jonnu Smith,TE,TEN,1,48,48,71,0,6,4,6,2.9,6.0,13,2018
Jeremy Sprinkle,TE,WAS,1,8,8,17,0,0,0,0,0.0,0.0,13,2018
T.J. Logan,RB,ARI,1,3,3,5,33,0,33,33,0.5,16.7,13,2018
Austin Ekeler,RB,LAC,1,48,48,77,27,17,38,44,4.3,9.0,13,2018
Kenny Golladay,WR,DET,1,70,70,97,0,11,4,11,5.0,7.1,13,2018
George Kittle,TE,SF,1,67,67,88,0,13,9,13,7.0,10.4,13,2018
Antony Auclair,TE,TB,1,31,31,48,0,0,0,0,0.0,0.0,13,2018
Robert Tonyan,TE,GB,1,9,9,12,0,11,11,11,0.5,5.6,13,2018
Trent Taylor,WR,SF,1,23,23,30,0,4,4,4,1.1,4.8,13,2018
Jacob Hollister,TE,NE,1,6,6,8,0,0,0,0,0.0,0.0,13,2018
Austin Carr,WR,NO,1,14,14,27,0,0,0,0,0.0,0.0,13,2018
Tim Patrick,WR,DEN,1,21,21,35,0,0,0,0,0.0,0.0,13,2018
Isaiah McKenzie,WR,BUF,1,36,36,50,0,11,11,11,2.6,7.2,13,2018
Gehrig Dieter,WR,KC,1,7,7,10,0,14,0,14,0.0,0.0,13,2018
Ryan Switzer,WR,PIT,1,24,24,35,0,8,8,8,0.9,3.8,13,2018
Blake Jarwin,TE,DAL,1,28,28,39,0,4,4,4,1.2,4.3,13,2018
Aaron Jones,RB,GB,1,39,39,51,28,10,38,38,11.2,28.7,13,2018
Eric Saubert,TE,ATL,1,7,7,13,0,0,0,0,0.0,0.0,13,2018
Alex Armah Jr.,RB,CAR,1,1,1,1,0,0,0,0,0.0,0.0,13,2018
Nick Mullens,QB,SF,1,76,76,100,3,0,66,66,22.7,29.9,13,2018
Ricky Seals-Jones,TE,ARI,1,22,22,35,0,14,5,14,1.0,4.5,13,2018
Chris Carson,RB,SEA,1,34,34,58,38,12,47,50,10.8,31.8,13,2018
David Moore,WR,SEA,1,28,28,47,0,0,0,0,0.0,0.0,13,2018
Jason Croom,TE,BUF,1,25,25,35,0,0,0,0,0.0,0.0,13,2018
Anthony Firkser,TE,TEN,1,18,18,26,0,17,17,17,10.2,56.7,13,2018
Taquan Mizzell,RB,CHI,1,14,14,17,21,14,36,36,2.3,16.4,13,2018
Keelan Cole Sr.,WR,JAC,1,36,36,62,0,6,6,6,1.6,4.4,13,2018
Sean Culkin,TE,LAC,1,11,11,18,0,0,0,0,0.0,0.0,13,2018
Marcus Kemp,WR,KC,1,1,1,1,0,0,0,0,0.0,0.0,13,2018
Zach Pascal,WR,IND,1,42,42,55,2,2,5,5,1.8,4.3,13,2018
Matt Breida,RB,SF,1,10,10,13,50,30,80,80,5.7,57.0,13,2018
Kendrick Bourne,WR,SF,1,67,67,88,0,9,6,9,6.0,9.0,13,2018
Taysom Hill,QB,NO,1,7,7,13,0,0,0,0,0.0,0.0,13,2018
Dan Arnold,TE,NO,1,12,12,23,0,17,17,17,2.0,16.7,13,2018
River Cracraft,WR,DEN,1,1,1,2,0,0,0,0,0.0,0.0,13,2018
Lamar Jackson,QB,BAL,1,66,66,80,26,0,58,58,16.5,25.0,13,2018
Josh Rosen,QB,ARI,1,62,62,100,3,0,45,45,9.2,14.8,13,2018
Baker Mayfield,QB,CLE,1,57,57,100,0,0,75,75,13.9,24.4,13,2018
Saquon Barkley,RB,NYG,1,57,57,78,42,7,47,49,14.6,25.6,13,2018
Ronald Jones II,RB,TB,1,9,9,14,44,0,44,44,0.2,2.2,13,2018
Royce Freeman,RB,DEN,1,21,21,35,57,0,57,57,2.8,13.3,13,2018
Nick Chubb,RB,CLE,1,27,27,47,33,11,44,44,13.2,48.9,13,2018
Josh Adams,RB,PHI,1,41,41,55,49,0,49,49,8.5,20.7,13,2018
Ito Smith,RB,ATL,1,24,24,45,29,4,33,33,2.2,9.2,13,2018
Kalen Ballage,RB,MIA,1,8,8,14,50,0,50,50,0.3,3.8,13,2018
Courtland Sutton,WR,DEN,1,41,41,68,0,17,10,17,14.5,35.4,13,2018
Anthony Miller,WR,CHI,1,58,58,69,0,3,2,3,6.1,10.5,13,2018
Marcell Ateman,WR,OAK,1,62,62,82,0,6,3,6,7.6,12.3,13,2018
Calvin Ridley,WR,ATL,1,34,34,64,0,15,9,15,2.2,6.5,13,2018
Michael Gallup,WR,DAL,1,52,52,73,0,13,10,13,7.6,14.6,13,2018
Tre'Quan Smith,WR,NO,1,44,44,85,0,2,0,2,0.0,0.0,13,2018
Dante Pettis,WR,SF,1,71,71,93,1,10,8,11,24.7,34.8,13,2018
DJ Moore,WR,CAR,1,66,66,94,3,12,9,15,6.5,9.8,13,2018
Christian Kirk,WR,ARI,1,53,53,85,2,15,8,17,7.7,14.5,13,2018
Mark Andrews,TE,BAL,1,32,32,39,0,9,9,9,4.7,14.7,13,2018
Dallas Goedert,TE,PHI,1,39,39,52,0,8,0,8,0.0,0.0,13,2018
Jaylen Samuels,RB,PIT,1,17,17,25,12,18,29,29,8.5,50.0,13,2018
Mike Gesicki,TE,MIA,1,22,22,39,0,0,0,0,0.0,0.0,13,2018
Hayden Hurst,TE,BAL,1,21,21,26,0,0,0,0,0.0,0.0,13,2018
Antonio Callaway,WR,CLE,1,41,41,72,0,15,7,15,6.4,15.6,13,2018
Nyheim Hines,RB,IND,1,45,45,59,9,20,29,29,5.5,12.2,13,2018
Josh Allen,QB,BUF,1,72,72,100,13,0,58,58,28.7,39.9,13,2018
Justin Jackson,RB,LAC,1,14,14,23,57,7,64,64,14.2,101.4,13,2018
Richie James Jr.,WR,SF,1,30,30,39,0,7,0,7,-2.0,-6.7,13,2018
Equanimeous St. Brown,WR,GB,1,15,15,20,0,7,0,7,0.0,0.0,13,2018
Rashaad Penny,RB,SEA,1,12,12,20,58,0,58,58,12.5,104.2,13,2018
Sony Michel,RB,NE,1,30,30,41,57,3,60,60,7.0,23.3,13,2018
Dalton Schultz,TE,DAL,1,40,40,56,0,5,3,5,0.7,1.8,13,2018
Ian Thomas,TE,CAR,1,53,53,76,0,9,9,9,4.6,8.7,13,2018
Jordan Thomas,TE,HOU,1,40,40,52,0,8,8,8,9.2,23.0,13,2018
Jordan Akins,TE,HOU,1,21,21,27,0,5,5,5,1.3,6.2,13,2018
Robert Foster,WR,BUF,1,36,36,50,0,11,3,11,2.7,7.5,13,2018
DaeSean Hamilton,WR,DEN,1,47,47,78,0,0,0,0,0.0,0.0,13,2018
Chase Edmonds,RB,ARI,1,13,13,21,38,15,54,54,18.6,143.1,13,2018
Jordan Wilkins,RB,IND,1,5,5,7,0,20,20,20,0.0,0.0,13,2018
Phillip Lindsay,RB,DEN,1,25,25,42,76,4,80,80,27.9,111.6,13,2018
Durham Smythe,TE,MIA,1,17,17,30,0,0,0,0,0.0,0.0,13,2018
Darrel Williams,RB,KC,1,3,3,4,0,0,0,0,0.0,0.0,13,2018
Marquez Valdes-Scantling,WR,GB,1,64,64,84,3,11,6,14,4.8,7.5,13,2018
Chris Herndon IV,TE,NYJ,1,50,50,74,0,12,4,12,3.1,6.2,13,2018
Trenton Cannon,RB,NYJ,1,9,9,13,44,11,56,56,2.5,27.8,13,2018
Damion Ratley,WR,CLE,1,7,7,12,0,14,14,14,0.2,2.9,13,2018
Tyler Conklin,TE,MIN,1,4,4,7,0,0,0,0,0.0,0.0,13,2018
Justin Watson,WR,TB,1,7,7,11,0,14,0,14,0.0,0.0,13,2018
