player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Le'Veon Bell,RB,NYJ,1,50,50,82,28,2,30,30,11.3,22.6,6,2019
Chris Thompson,RB,WAS,1,13,13,22,23,23,38,46,2.0,15.4,6,2019
Zach Ertz,TE,PHI,1,51,51,78,0,18,8,18,3.4,6.7,6,2019
Tyler Eifert,TE,CIN,1,29,29,49,0,7,7,7,1.3,4.5,6,2019
Levine Toilolo,TE,SF,1,37,37,48,0,3,3,3,0.8,2.2,6,2019
Vance McDonald,TE,PIT,1,39,39,66,0,3,3,3,0.5,1.3,6,2019
Luke Willson,TE,SEA,1,56,56,68,0,5,4,5,1.6,2.9,6,2019
Latavius Murray,RB,NO,1,28,28,42,29,11,39,39,7.9,28.2,6,2019
Ryan Griffin,TE,NYJ,1,50,50,82,0,6,6,6,8.8,17.6,6,2019
Demetrius Harris,TE,CLE,1,18,18,26,0,0,0,0,2.0,11.1,6,2019
Zach Line,RB,NO,1,13,13,20,0,0,0,0,0.0,0.0,6,2019
Teddy Bridgewater,QB,NO,1,63,63,95,5,0,62,62,13.6,21.6,6,2019
Logan Thomas,TE,DET,1,18,18,32,0,6,0,6,0.0,0.0,6,2019
Carlos Hyde,RB,HOU,1,56,56,63,46,2,48,48,17.0,30.4,6,2019
Devonta Freeman,RB,ATL,1,48,48,72,40,6,46,46,23.8,49.6,6,2019
Mike Evans,WR,TB,1,73,73,90,0,23,12,23,11.6,15.9,6,2019
Brandin Cooks,WR,LAR,1,51,51,98,4,6,10,10,3.2,6.3,6,2019
Donte Moncrief,WR,PIT,1,14,14,24,0,14,7,14,1.1,7.9,6,2019
Odell Beckham Jr.,WR,CLE,1,67,67,97,0,16,9,16,10.1,15.1,6,2019
Jarvis Landry,WR,CLE,1,66,66,96,0,8,5,8,3.6,5.5,6,2019
Paul Richardson Jr.,WR,WAS,1,35,35,58,3,11,3,14,0.0,0.0,6,2019
James White,RB,NE,1,31,31,38,6,29,35,35,4.5,14.5,6,2019
Cody Latimer,WR,NYG,1,23,23,46,0,4,0,4,0.0,0.0,6,2019
Jimmy Garoppolo,QB,SF,1,77,77,100,6,0,49,49,13.1,17.0,6,2019
Damien Williams,RB,KC,1,21,21,38,5,5,10,10,8.0,38.1,6,2019
Albert Wilson,WR,MIA,1,29,29,39,0,21,17,21,1.5,5.2,6,2019
Willie Snead IV,WR,BAL,1,52,52,66,0,10,6,10,1.8,3.5,6,2019
Allen Hurns,WR,MIA,1,26,26,35,0,8,8,8,1.6,6.2,6,2019
Keith Smith,RB,ATL,1,18,18,27,6,0,6,6,0.2,1.1,6,2019
Adam Thielen,WR,MIN,1,58,58,82,2,14,12,16,11.7,20.2,6,2019
Cameron Brate,TE,TB,1,30,30,37,0,13,7,13,10.7,35.7,6,2019
Josh Hill,TE,NO,1,41,41,62,0,5,2,5,0.8,2.0,6,2019
Darren Fells,TE,HOU,1,79,79,89,0,9,8,9,6.9,8.7,6,2019
Diontae Spencer,WR,DEN,1,5,5,8,0,0,0,0,0.0,0.0,6,2019
Seth Roberts,WR,BAL,1,33,33,42,0,6,6,6,2.3,7.0,6,2019
Marcus Mariota,QB,TEN,1,38,38,58,5,0,53,53,0.9,2.4,6,2019
Jameis Winston,QB,TB,1,80,80,99,1,0,69,69,17.1,21.4,6,2019
Amari Cooper,WR,DAL,1,3,3,4,0,67,33,67,0.3,10.0,6,2019
DeVante Parker,WR,MIA,1,66,66,88,0,6,5,6,8.8,13.3,6,2019
Melvin Gordon III,RB,LAC,1,37,37,60,22,11,30,32,4.8,13.0,6,2019
Maxx Williams,TE,ARI,1,40,40,58,0,8,8,8,9.4,23.5,6,2019
Ameer Abdullah,RB,MIN,1,6,6,8,0,0,0,0,0.0,0.0,6,2019
Tevin Coleman,RB,SF,1,43,43,56,42,7,47,49,12.1,28.1,6,2019
Duke Johnson Jr.,RB,HOU,1,31,31,35,16,13,23,29,11.4,36.8,6,2019
David Johnson,RB,ARI,1,52,52,75,23,15,35,38,22.2,42.7,6,2019
Malcolm Brown,RB,LAR,1,35,35,67,31,0,31,31,4.0,11.4,6,2019
Nick O'Leary,TE,MIA,1,19,19,25,0,5,5,5,0.3,1.6,6,2019
Jesse James,TE,DET,1,33,33,59,0,3,3,3,0.8,2.4,6,2019
Nick Boyle,TE,BAL,1,53,53,67,0,8,4,8,1.8,3.4,6,2019
MyCole Pruitt,TE,TEN,1,21,21,32,0,0,0,0,0.0,0.0,6,2019
Blake Bell,TE,KC,1,19,19,34,0,5,0,5,0.0,0.0,6,2019
Nelson Agholor,WR,PHI,1,56,56,86,0,13,7,13,4.2,7.5,6,2019
Justin Hardy,WR,ATL,1,9,9,13,0,0,0,0,0.0,0.0,6,2019
Tyler Lockett,WR,SEA,1,78,78,95,1,6,8,8,7.8,10.0,6,2019
Jamison Crowder,WR,NYJ,1,49,49,80,0,18,12,18,9.8,20.0,6,2019
Ty Montgomery,RB,NYJ,1,6,6,10,0,50,50,50,1.7,28.3,6,2019
Stefon Diggs,WR,MIN,1,44,44,62,5,25,20,30,36.5,83.0,6,2019
Chris Manhertz,TE,CAR,1,37,37,54,0,0,0,0,0.0,0.0,6,2019
Jake Kumerow,WR,GB,1,65,65,87,0,5,3,5,1.7,2.6,6,2019
C.J. Uzomah,TE,CIN,1,26,26,44,0,12,8,12,2.6,10.0,6,2019
Chris Conley,WR,JAC,1,48,48,83,0,6,0,6,0.0,0.0,6,2019
Geoff Swaim,TE,JAC,1,31,31,53,0,6,3,6,0.5,1.6,6,2019
Damiere Byrd,WR,ARI,1,15,15,22,0,13,13,13,6.0,40.0,6,2019
Matt LaCosse,TE,NE,1,15,15,19,0,0,0,0,0.0,0.0,6,2019
Raheem Mostert,RB,SF,1,7,7,9,57,0,57,57,1.3,18.6,6,2019
Darius Jennings,WR,TEN,1,8,8,12,0,13,0,13,0.0,0.0,6,2019
Daniel Brown,TE,NYJ,1,8,8,13,0,0,0,0,0.0,0.0,6,2019
Adam Humphries,WR,TEN,1,40,40,61,0,15,15,15,4.7,11.8,6,2019
Laquon Treadwell,WR,MIN,1,7,7,10,0,14,14,14,1.5,21.4,6,2019
Ezekiel Elliott,RB,DAL,1,75,75,91,37,8,44,45,21.3,28.4,6,2019
Jared Goff,QB,LAR,1,52,52,100,2,0,48,48,1.1,2.1,6,2019
Derrick Henry,RB,TEN,1,36,36,55,42,8,44,50,3.3,9.2,6,2019
Carson Wentz,QB,PHI,1,60,60,92,3,0,70,70,21.5,35.8,6,2019
Michael Thomas,WR,NO,1,65,65,98,0,18,12,18,8.9,13.7,6,2019
Tyler Boyd,WR,CIN,1,58,58,98,0,12,5,12,1.0,1.7,6,2019
Pharoh Cooper,WR,ARI,1,24,24,35,4,17,17,21,1.8,7.5,6,2019
Hunter Henry,TE,LAC,1,41,41,66,0,22,20,22,22.0,53.7,6,2019
Austin Hooper,TE,ATL,1,52,52,78,0,15,15,15,17.7,34.0,6,2019
Jordan Howard,RB,PHI,1,40,40,62,33,0,33,33,4.9,12.3,6,2019
Tajae Sharpe,WR,TEN,1,28,28,42,0,7,0,7,0.0,0.0,6,2019
Dak Prescott,QB,DAL,1,82,82,100,4,0,52,52,18.2,22.2,6,2019
C.J. Prosise,RB,SEA,1,17,17,21,18,18,24,35,0.3,1.8,6,2019
Tyler Higbee,TE,LAR,1,30,30,58,0,10,10,10,2.5,8.3,6,2019
William Fuller V,WR,HOU,1,78,78,88,0,12,6,12,4.4,5.6,6,2019
Kenyan Drake,RB,MIA,1,46,46,61,22,20,35,41,7.0,15.2,6,2019
Nick Vannett,TE,PIT,1,36,36,61,0,3,3,3,0.5,1.4,6,2019
Chris Moore,WR,BAL,1,36,36,46,0,8,6,8,1.8,5.0,6,2019
Demarcus Robinson,WR,KC,1,48,48,86,0,8,0,8,0.0,0.0,6,2019
Seth DeValve,TE,JAC,1,24,24,41,0,4,4,4,1.6,6.7,6,2019
Wendell Smallwood,RB,WAS,1,10,10,17,10,0,10,10,0.4,4.0,6,2019
Robby Anderson,WR,NYJ,1,55,55,90,0,15,9,15,18.5,33.6,6,2019
Cody Core,WR,NYG,1,17,17,34,0,0,0,0,0.0,0.0,6,2019
Alex Erickson,WR,CIN,1,47,47,80,2,13,11,15,6.4,13.6,6,2019
Andy Janovich,RB,DEN,1,22,22,37,0,5,5,5,0.8,3.6,6,2019
Derek Watt,RB,LAC,1,6,6,10,0,0,0,0,0.0,0.0,6,2019
Tyreek Hill,WR,KC,1,28,28,50,0,36,18,36,20.0,71.4,6,2019
Johnny Holton,WR,PIT,1,32,32,54,0,3,0,3,0.0,0.0,6,2019
Geronimo Allison,WR,GB,1,32,32,43,0,22,9,22,4.0,12.5,6,2019
Danny Vitale,RB,GB,1,10,10,13,0,0,0,0,0.0,0.0,6,2019
Peyton Barber,RB,TB,1,19,19,23,42,0,42,42,2.8,14.7,6,2019
Marvin Hall,WR,DET,1,10,10,18,0,10,10,10,5.8,58.0,6,2019
C.J. Ham,RB,MIN,1,34,34,48,0,0,0,0,0.0,0.0,6,2019
J.D. McKissic,RB,DET,1,13,13,23,23,23,38,46,1.1,8.5,6,2019
Elijhaa Penny,RB,NYG,1,20,20,40,15,10,20,25,0.6,3.0,6,2019
Dalvin Cook,RB,MIN,1,44,44,62,36,5,41,41,11.4,25.9,6,2019
Mike Williams,WR,LAC,1,56,56,90,0,18,9,18,7.2,12.9,6,2019
Leonard Fournette,RB,JAC,1,55,55,95,36,11,47,47,11.8,21.5,6,2019
O.J. Howard,TE,TB,1,60,60,74,0,7,3,7,3.5,5.8,6,2019
Corey Davis,WR,TEN,1,57,57,86,0,9,5,9,3.6,6.3,6,2019
Christian McCaffrey,RB,CAR,1,64,64,93,34,8,41,42,17.7,27.7,6,2019
Deshaun Watson,QB,HOU,1,89,89,100,11,0,58,58,31.4,35.3,6,2019
Chris Godwin,WR,TB,1,77,77,95,0,16,13,16,15.1,19.6,6,2019
Patrick Mahomes II,QB,KC,1,55,55,98,2,0,65,65,19.8,36.0,6,2019
Joe Mixon,RB,CIN,1,29,29,49,28,10,34,38,3.9,13.4,6,2019
Alvin Kamara,RB,NO,1,39,39,59,28,21,46,49,6.6,16.9,6,2019
Jamaal Williams,RB,GB,1,39,39,52,36,13,46,49,19.6,50.3,6,2019
JuJu Smith-Schuster,WR,PIT,1,50,50,85,0,6,2,6,0.7,1.4,6,2019
Isaiah Ford,WR,MIA,1,9,9,12,0,11,0,11,0.0,0.0,6,2019
Cooper Kupp,WR,LAR,1,44,44,85,0,14,9,14,1.7,3.9,6,2019
Curtis Samuel,WR,CAR,1,53,53,77,2,11,9,13,19.8,37.4,6,2019
Dede Westbrook,WR,JAC,1,45,45,78,0,18,7,18,5.3,11.8,6,2019
Josh Reynolds,WR,LAR,1,3,3,6,0,33,0,33,0.0,0.0,6,2019
James Conner,RB,PIT,1,29,29,49,55,24,79,79,23.9,82.4,6,2019
Gerald Everett,TE,LAR,1,28,28,54,0,18,7,18,0.9,3.2,6,2019
Jonnu Smith,TE,TEN,1,28,28,42,0,4,4,4,0.8,2.9,6,2019
Jeremy Sprinkle,TE,WAS,1,54,54,90,0,6,4,6,2.4,4.4,6,2019
Austin Ekeler,RB,LAC,1,28,28,45,18,14,29,32,2.8,10.0,6,2019
Kenny Golladay,WR,DET,1,43,43,77,0,21,12,21,12.1,28.1,6,2019
Mack Hollins,WR,PHI,1,38,38,58,0,5,0,5,0.0,0.0,6,2019
George Kittle,TE,SF,1,64,64,83,0,13,13,13,10.3,16.1,6,2019
Antony Auclair,TE,TB,1,8,8,10,0,0,0,0,0.0,0.0,6,2019
Jacob Hollister,TE,SEA,1,29,29,35,0,0,0,0,0.0,0.0,6,2019
Austin Carr,WR,NO,1,21,21,32,0,0,0,0,0.0,0.0,6,2019
Darrell Daniels,TE,ARI,1,7,7,10,0,0,0,0,0.0,0.0,6,2019
Ryan Switzer,WR,PIT,1,6,6,10,0,17,17,17,-0.2,-3.3,6,2019
Blake Jarwin,TE,DAL,1,35,35,43,0,11,6,11,0.6,1.7,6,2019
Jamal Agnew,WR,DET,1,2,2,4,50,0,50,50,0.0,0.0,6,2019
Aaron Jones,RB,GB,1,36,36,48,31,19,42,50,4.0,11.1,6,2019
Alex Armah Jr.,RB,CAR,1,11,11,16,18,0,18,18,0.4,3.6,6,2019
Ricky Seals-Jones,TE,CLE,1,46,46,67,0,13,7,13,10.7,23.3,6,2019
Chris Carson,RB,SEA,1,64,64,78,38,6,44,44,21.9,34.2,6,2019
David Moore,WR,SEA,1,18,18,22,0,22,17,22,3.6,20.0,6,2019
Anthony Firkser,TE,TEN,1,5,5,8,0,20,20,20,2.5,50.0,6,2019
Keelan Cole Sr.,WR,JAC,1,7,7,12,0,0,0,0,0.0,0.0,6,2019
Evan Baylis,TE,GB,1,1,1,1,0,0,0,0,0.0,0.0,6,2019
Dare Ogunbowale,RB,TB,1,46,46,57,2,11,9,13,8.5,18.5,6,2019
Pharaoh Brown,TE,CLE,1,22,22,32,0,5,5,5,0.9,4.1,6,2019
Matt Breida,RB,SF,1,27,27,35,48,15,63,63,6.3,23.3,6,2019
Kendrick Bourne,WR,SF,1,22,22,29,0,5,5,5,1.1,5.0,6,2019
Taysom Hill,QB,NO,1,11,11,17,27,0,27,27,1.7,15.5,6,2019
Patrick Ricard,RB,BAL,1,30,30,38,0,3,3,3,0.0,0.0,6,2019
Fred Brown,WR,DEN,1,8,8,13,0,13,13,13,0.5,6.3,6,2019
Brandon Zylstra,WR,CAR,1,5,5,7,0,0,0,0,0.0,0.0,6,2019
Lamar Jackson,QB,BAL,1,79,79,100,24,0,66,66,30.6,38.7,6,2019
Josh Rosen,QB,MIA,1,48,48,64,0,0,52,52,1.4,2.9,6,2019
Sam Darnold,QB,NYJ,1,60,60,98,8,0,62,62,20.6,34.3,6,2019
Baker Mayfield,QB,CLE,1,68,68,99,6,0,60,60,22.5,33.1,6,2019
Ronald Jones II,RB,TB,1,13,13,16,31,0,31,31,7.0,53.8,6,2019
Royce Freeman,RB,DEN,1,37,37,62,30,14,43,43,7.6,20.5,6,2019
Nick Chubb,RB,CLE,1,59,59,86,34,10,42,44,23.9,40.5,6,2019
Kerryon Johnson,RB,DET,1,39,39,70,33,10,38,44,12.1,31.0,6,2019
Ito Smith,RB,ATL,1,18,18,27,17,0,17,17,0.6,3.3,6,2019
Kalen Ballage,RB,MIA,1,4,4,5,75,0,75,75,6.7,167.5,6,2019
Courtland Sutton,WR,DEN,1,56,56,93,0,14,7,14,7.6,13.6,6,2019
Calvin Ridley,WR,ATL,1,39,39,58,0,15,10,15,10.8,27.7,6,2019
Michael Gallup,WR,DAL,1,79,79,96,0,9,5,9,4.8,6.1,6,2019
Cedrick Wilson Jr.,WR,DAL,1,50,50,61,0,12,10,12,4.6,9.2,6,2019
Dante Pettis,WR,SF,1,55,55,71,0,11,5,11,4.5,8.2,6,2019
DJ Moore,WR,CAR,1,60,60,87,2,17,13,18,8.6,14.3,6,2019
Trey Quinn,WR,WAS,1,31,31,52,0,13,6,13,0.8,2.6,6,2019
Mark Andrews,TE,BAL,1,37,37,47,0,22,16,22,7.9,21.4,6,2019
Dallas Goedert,TE,PHI,1,45,45,69,0,18,11,18,4.8,10.7,6,2019
Mike Gesicki,TE,MIA,1,44,44,59,0,16,7,16,5.1,11.6,6,2019
Hayden Hurst,TE,BAL,1,32,32,41,0,3,3,3,0.4,1.3,6,2019
Antonio Callaway,WR,CLE,1,47,47,68,0,9,4,9,2.2,4.7,6,2019
Braxton Berrios,WR,NYJ,1,4,4,7,0,0,0,0,0.0,0.0,6,2019
D.J. Chark Jr.,WR,JAC,1,41,41,71,0,17,7,17,4.3,10.5,6,2019
Allen Lazard,WR,GB,1,17,17,23,0,29,24,29,12.5,73.5,6,2019
Richie James Jr.,WR,SF,1,4,4,5,0,0,0,0,0.0,0.0,6,2019
Auden Tate,WR,CIN,1,53,53,90,0,21,9,21,9.1,17.2,6,2019
Sony Michel,RB,NE,1,41,41,51,54,7,59,61,11.3,27.6,6,2019
Dalton Schultz,TE,DAL,1,6,6,7,0,17,17,17,0.6,10.0,6,2019
Ian Thomas,TE,CAR,1,5,5,7,0,0,0,0,0.0,0.0,6,2019
Jordan Akins,TE,HOU,1,65,65,73,0,5,5,5,3.9,6.0,6,2019
DaeSean Hamilton,WR,DEN,1,39,39,65,0,5,5,5,2.5,6.4,6,2019
Keke Coutee,WR,HOU,1,44,44,49,0,14,9,14,3.9,8.9,6,2019
Chase Edmonds,RB,ARI,1,20,20,29,25,10,35,35,12.7,63.5,6,2019
Phillip Lindsay,RB,DEN,1,28,28,47,54,11,61,64,13.5,48.2,6,2019
Durham Smythe,TE,MIA,1,27,27,36,0,0,0,0,0.0,0.0,6,2019
Darrel Williams,RB,KC,1,7,7,13,0,29,14,29,5.2,74.3,6,2019
Noah Fant,TE,DEN,1,39,39,65,0,8,5,8,1.6,4.1,6,2019
Marquez Valdes-Scantling,WR,GB,1,57,57,76,2,4,5,5,5.7,10.0,6,2019
Ryan Izzo,TE,NE,1,79,79,98,0,5,3,5,3.1,3.9,6,2019
Nick Bawden,RB,DET,1,21,21,38,0,5,0,5,0.0,0.0,6,2019
Tyler Conklin,TE,MIN,1,11,11,15,0,0,0,0,0.0,0.0,6,2019
Justin Watson,WR,TB,1,3,3,4,0,0,0,0,0.0,0.0,6,2019
Russell Gage,WR,ATL,1,13,13,19,0,8,8,8,0.6,4.6,6,2019
Boston Scott,RB,PHI,1,4,4,6,100,0,100,100,3.0,75.0,6,2019
Buddy Howell,RB,HOU,1,2,2,2,0,0,0,0,0.0,0.0,6,2019
Gus Edwards,RB,BAL,1,33,33,42,18,0,18,18,3.4,10.3,6,2019
Vyncint Smith,WR,NYJ,1,7,7,11,0,14,14,14,0.5,7.1,6,2019
Byron Pringle,WR,KC,1,33,33,59,0,12,6,12,2.4,7.3,6,2019
Reggie Bonnafon,RB,CAR,1,3,3,4,0,0,0,0,0.0,0.0,6,2019
Kyle Allen,QB,CAR,1,66,66,96,5,0,53,53,17.4,26.4,6,2019
Deon Yelder,TE,KC,1,1,1,2,0,0,0,0,0.0,0.0,6,2019
Ross Dwelley,TE,SF,1,32,32,42,0,0,0,0,0.0,0.0,6,2019
Trent Sherfield,WR,ARI,1,36,36,52,0,3,3,3,3.8,10.6,6,2019
Dontrell Hilliard,RB,CLE,1,9,9,13,0,33,22,33,1.7,18.9,6,2019
Will Dissly,TE,SEA,1,18,18,22,0,6,0,6,0.0,0.0,6,2019
Jaeden Graham,TE,ATL,1,8,8,12,0,13,13,13,2.1,26.3,6,2019
Malik Turner,WR,SEA,1,13,13,16,0,8,0,8,0.0,0.0,6,2019
A.J. Brown,WR,TEN,1,38,38,58,0,11,5,11,2.3,6.1,6,2019
D.K. Metcalf,WR,SEA,1,58,58,71,2,9,9,10,7.3,12.6,6,2019
Kelvin Harmon,WR,WAS,1,12,12,20,0,8,8,8,0.8,6.7,6,2019
Daniel Jones,QB,NYG,1,50,50,100,4,0,66,66,8.2,16.4,6,2019
J.J. Arcega-Whiteside,WR,PHI,1,5,5,8,0,0,0,0,0.0,0.0,6,2019
Deebo Samuel,WR,SF,1,47,47,61,2,11,9,13,1.9,4.0,6,2019
Justice Hill,RB,BAL,1,15,15,19,33,0,33,33,3.1,20.7,6,2019
Miles Sanders,RB,PHI,1,19,19,29,16,16,32,32,15.2,80.0,6,2019
T.J. Hockenson,TE,DET,1,31,31,55,0,19,13,19,2.1,6.8,6,2019
Kaden Smith,TE,NYG,1,10,10,20,0,0,0,0,0.0,0.0,6,2019
Ty Johnson,RB,DET,1,2,2,4,0,0,0,0,0.0,0.0,6,2019
Andy Isabella,WR,ARI,1,12,12,17,0,0,0,0,0.0,0.0,6,2019
Terry McLaurin,WR,WAS,1,57,57,95,0,12,7,12,22.0,38.6,6,2019
Ryquell Armstead,RB,JAC,1,2,2,3,50,0,50,50,0.1,5.0,6,2019
Drew Sample,TE,CIN,1,15,15,25,0,7,7,7,-0.1,-0.7,6,2019
Gardner Minshew II,QB,JAC,1,58,58,100,3,0,53,53,5.6,9.7,6,2019
Trevon Wesco,TE,NYJ,1,7,7,11,0,0,0,0,0.0,0.0,6,2019
Mecole Hardman,WR,KC,1,29,29,52,0,14,14,14,4.5,15.5,6,2019
Darrell Henderson Jr.,RB,LAR,1,17,17,33,35,12,41,47,4.8,28.2,6,2019
Lil'Jordan Humphrey,WR,NO,1,18,18,27,0,0,0,0,0.0,0.0,6,2019
Jakobi Meyers,WR,NE,1,56,56,69,0,7,7,7,5.4,9.6,6,2019
Kyler Murray,QB,ARI,1,69,69,100,16,0,70,70,28.8,41.7,6,2019
Trayveon Williams,RB,CIN,1,1,1,2,0,0,0,0,0.0,0.0,6,2019
Benny Snell Jr.,RB,PIT,1,29,29,49,59,3,62,62,8.9,30.7,6,2019
Irv Smith Jr.,TE,MIN,1,38,38,54,0,5,5,5,2.9,7.6,6,2019
Preston Williams,WR,MIA,1,66,66,88,0,9,3,9,3.1,4.7,6,2019
Diontae Johnson,WR,PIT,1,41,41,69,0,5,5,5,1.4,3.4,6,2019
KeeSean Johnson,WR,ARI,1,56,56,81,0,9,4,9,1.4,2.5,6,2019
Alexander Mattison,RB,MIN,1,21,21,30,67,0,67,67,4.3,20.5,6,2019
Stanley Morgan Jr.,WR,CIN,1,1,1,2,0,0,0,0,0.0,0.0,6,2019
Miles Boykin,WR,BAL,1,43,43,54,0,7,5,7,2.8,6.5,6,2019
Jakob Johnson,RB,NE,1,19,19,23,0,0,0,0,0.0,0.0,6,2019
Zach Gentry,TE,PIT,1,1,1,2,0,0,0,0,0.0,0.0,6,2019
Cullen Gillaspia,RB,HOU,1,2,2,2,0,0,0,0,0.0,0.0,6,2019
Tony Pollard,RB,DAL,1,7,7,9,43,0,43,43,1.3,18.6,6,2019
Darius Slayton,WR,NYG,1,49,49,98,0,16,6,16,3.2,6.5,6,2019
Bisi Johnson,WR,MIN,1,20,20,28,0,5,5,5,1.6,8.0,6,2019
Scotty Miller,WR,TB,1,48,48,59,0,15,6,15,3.9,8.1,6,2019
Andrew Beck,TE,DEN,1,10,10,17,0,0,0,0,0.0,0.0,6,2019
Hale Hentges,TE,WAS,1,18,18,30,0,0,0,0,0.0,0.0,6,2019
Olamide Zaccheaus,WR,ATL,1,3,3,4,0,0,0,0,0.0,0.0,6,2019
Deonte Harty,WR,NO,1,4,4,6,0,0,0,0,0.0,0.0,6,2019
Jason Moore Jr.,WR,LAC,1,5,5,8,0,40,40,40,4.3,86.0,6,2019
Steven Sims Jr.,WR,WAS,1,5,5,8,20,0,20,20,0.1,2.0,6,2019
Darrius Shepherd,WR,GB,1,29,29,39,0,7,3,7,-1.9,-6.6,6,2019
Austin Walter,RB,NYG,1,1,1,2,0,0,0,0,0.0,0.0,6,2019
Ventell Bryant,WR,DAL,1,2,2,2,0,0,0,0,0.0,0.0,6,2019
Damion Willis,WR,CIN,1,4,4,7,0,25,0,25,0.0,0.0,6,2019
Devlin Hodges,QB,PIT,1,59,59,100,5,0,39,39,9.1,15.4,6,2019
