,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
82,Jimmy Garoppolo,QB,SF,1,58,58,85,0,0,38,38,14.0,24.1
83,John Brown,WR,BUF,1,54,54,90,0,15,9,15,5.4,10.0
84,Damien Williams,RB,KC,1,25,25,42,28,0,28,28,9.0,36.0
85,Albert Wilson,WR,MIA,1,18,18,32,0,11,6,11,6.5,36.1
86,Taylor Gabriel,WR,CHI,1,59,59,74,0,10,7,10,5.3,9.0
87,Allen Hurns,WR,MIA,1,19,19,33,0,5,5,5,7.2,37.9
88,Bennie Fowler III,WR,NYG,1,23,23,31,0,9,9,9,2.1,9.1
89,Keith Smith,RB,ATL,1,11,11,14,0,0,0,0,0.0,0.0
90,Cameron Brate,TE,TB,1,54,54,67,0,11,6,11,3.2,5.9
91,Roosevelt Nix,RB,PIT,1,19,19,26,0,11,11,11,0.4,2.1
92,Josh Hill,TE,NO,1,55,55,74,0,9,5,9,3.9,7.1
93,Darren Fells,TE,HOU,1,71,71,90,0,8,8,8,17.8,25.1
94,Diontae Spencer,WR,DEN,1,7,7,10,14,29,43,43,2.3,32.9
95,Kyle Nelson,TE,SF,1,1,1,1,0,0,0,0,0.0,0.0
96,Jameis Winston,QB,TB,1,81,81,100,10,0,63,63,21.3,26.3
97,DeVante Parker,WR,MIA,1,45,45,79,0,18,13,18,5.9,13.1
98,Melvin Gordon III,RB,LAC,1,25,25,56,32,12,40,44,9.4,37.6
99,Brett Hundley,QB,ARI,1,3,3,6,0,0,33,33,0.0,0.0
100,Todd Gurley II,RB,LAR,1,32,32,53,31,3,31,34,10.4,32.5
101,Maxx Williams,TE,ARI,1,20,20,41,0,5,5,5,0.9,4.5
102,Ameer Abdullah,RB,MIN,1,3,3,4,0,0,0,0,0.0,0.0
103,Tevin Coleman,RB,SF,1,31,31,46,35,6,42,42,35.8,115.5
104,Duke Johnson Jr.,RB,HOU,1,33,33,42,9,15,21,24,9.4,28.5
105,Mike Davis,RB,CHI,1,11,11,14,18,9,27,27,0.8,7.3
106,Nick O'Leary,TE,MIA,1,16,16,28,0,6,0,6,0.0,0.0
107,Jesse James,TE,DET,1,22,22,35,0,0,0,0,0.0,0.0
108,Tyler Kroft,TE,BUF,1,33,33,55,0,12,6,12,3.2,9.7
109,MyCole Pruitt,TE,TEN,1,33,33,54,0,3,0,3,0.0,0.0
110,Blake Bell,TE,KC,1,18,18,31,0,6,0,6,0.0,0.0
111,Nelson Agholor,WR,PHI,1,55,55,75,4,7,11,11,1.4,2.5
112,Justin Hardy,WR,ATL,1,11,11,14,0,36,18,36,2.3,20.9
113,Tyler Lockett,WR,SEA,1,55,55,89,0,11,11,11,10.0,18.2
114,Breshad Perriman,WR,TB,1,57,57,70,0,7,0,7,0.0,0.0
115,Jamison Crowder,WR,NYJ,1,42,42,72,0,12,7,12,2.4,5.7
116,Ty Montgomery,RB,NYJ,1,6,6,10,0,0,0,0,0.0,0.0
117,Phillip Dorsett II,WR,NE,1,64,64,93,0,9,5,9,4.3,6.7
118,Stefon Diggs,WR,MIN,1,57,57,79,0,12,12,12,12.3,21.6
119,Chris Manhertz,TE,CAR,1,22,22,32,0,0,0,0,0.0,0.0
120,Jake Kumerow,WR,GB,1,34,34,51,0,12,6,12,4.8,14.1
121,C.J. Uzomah,TE,CIN,1,45,45,56,0,4,2,4,0.4,0.9
122,DeAndre Carter,WR,HOU,1,44,44,56,0,7,2,7,4.6,10.5
123,Darren Waller,TE,OAK,1,53,53,96,0,15,4,15,7.1,13.4
124,Chris Conley,WR,JAC,1,55,55,73,0,13,7,13,16.3,29.6
125,Michael Burton,RB,WAS,1,8,8,19,0,0,0,0,0.0,0.0
126,Damiere Byrd,WR,ARI,1,43,43,88,0,12,5,12,1.8,4.2
127,Tyrell Williams,WR,OAK,1,49,49,89,0,12,6,12,15.1,30.8
128,Raheem Mostert,RB,SF,1,14,14,21,64,0,64,64,12.0,85.7
129,Eric Tomlinson,TE,NE,1,31,31,45,0,0,0,0,0.0,0.0
130,DeAndrew White,WR,CAR,1,10,10,14,0,10,10,10,0.8,8.0
131,Daniel Brown,TE,NYJ,1,8,8,14,0,0,0,0,0.0,0.0
132,Adam Humphries,WR,TEN,1,27,27,44,0,22,11,22,2.4,8.9
133,Laquon Treadwell,WR,MIN,1,16,16,22,0,6,6,6,0.1,0.6
134,Jared Goff,QB,LAR,1,60,60,100,0,0,52,52,22.9,38.2
135,Derrick Henry,RB,TEN,1,39,39,64,41,3,44,44,6.3,16.2
136,Carson Wentz,QB,PHI,1,73,73,100,11,0,44,44,14.4,19.7
137,Michael Thomas,WR,NO,1,66,66,89,2,17,18,18,16.3,24.7
138,Tyler Boyd,WR,CIN,1,72,72,90,1,13,10,14,6.8,9.4
139,Paul Perkins,RB,DET,1,6,6,10,50,0,50,50,0.4,6.7
140,Pharoh Cooper,WR,ARI,1,1,1,2,0,0,0,0,0.0,0.0
141,Hunter Henry,TE,LAC,1,39,39,87,0,15,10,15,4.7,12.1
142,Austin Hooper,TE,ATL,1,66,66,87,0,11,9,11,12.5,18.9
143,Jordan Howard,RB,PHI,1,53,53,73,43,4,45,47,17.1,32.3
144,Rashard Higgins,WR,CLE,1,13,13,21,0,15,8,15,0.2,1.5
145,Tajae Sharpe,WR,TEN,1,22,22,36,0,14,14,14,7.8,35.5
146,Tyler Higbee,TE,LAR,1,33,33,55,0,3,3,3,0.8,2.4
147,Jacoby Brissett,QB,IND,1,64,64,100,9,0,48,48,9.5,14.8
148,Nick Vannett,TE,PIT,1,30,30,41,0,7,3,7,1.5,5.0
149,Demarcus Robinson,WR,KC,1,38,38,64,0,5,5,5,0.6,1.6
150,Seth DeValve,TE,JAC,1,44,44,59,0,2,2,2,1.1,2.5
151,Wendell Smallwood,RB,WAS,1,12,12,29,17,17,25,33,2.0,16.7
152,Jakeem Grant Sr.,WR,MIA,1,14,14,25,0,21,14,21,3.2,22.9
153,Robby Anderson,WR,NYJ,1,52,52,90,0,12,8,12,4.3,8.3
154,Cody Core,WR,NYG,1,3,3,4,0,0,0,0,0.0,0.0
155,Alex Erickson,WR,CIN,1,49,49,61,0,14,12,14,9.7,19.8
156,Andy Janovich,RB,DEN,1,28,28,38,0,7,7,7,0.9,3.2
157,Derek Watt,RB,LAC,1,5,5,11,20,0,20,20,0.2,4.0
158,Tyreek Hill,WR,KC,1,53,53,90,2,17,13,19,8.1,15.3
159,Johnny Holton,WR,PIT,1,26,26,35,0,0,0,0,0.0,0.0
160,DeAndre Washington,RB,OAK,1,9,9,16,56,11,67,67,2.7,30.0
161,Ben Braunecker,TE,CHI,1,1,1,1,0,0,0,0,0.0,0.0
162,Dwayne Washington,RB,NO,1,6,6,8,50,0,50,50,3.8,63.3
163,Trevor Davis,WR,OAK,1,25,25,45,4,8,8,12,1.4,5.6
164,Geronimo Allison,WR,GB,1,42,42,63,0,7,2,7,0.7,1.7
165,Danny Vitale,RB,GB,1,14,14,21,0,0,0,0,0.0,0.0
166,Mike Thomas,WR,LAR,1,4,4,7,0,25,0,25,0.0,0.0
167,Peyton Barber,RB,TB,1,28,28,35,36,11,39,46,2.8,10.0
168,J.P. Holtz,TE,CHI,1,29,29,36,0,0,0,0,0.0,0.0
169,Chester Rogers,WR,IND,1,40,40,63,0,5,3,5,0.7,1.8
170,Kalif Raymond,WR,TEN,1,4,4,7,0,0,0,0,0.0,0.0
171,Marvin Hall,WR,DET,1,14,14,22,0,7,7,7,10.9,77.9
172,Jalen Richard,RB,OAK,1,17,17,31,6,18,18,24,2.7,15.9
173,C.J. Ham,RB,MIN,1,22,22,31,0,0,0,0,0.0,0.0
174,J.D. McKissic,RB,DET,1,16,16,25,6,19,25,25,0.1,0.6
175,Elijhaa Penny,RB,NYG,1,10,10,14,10,0,10,10,0.3,3.0
176,Duke Williams,WR,BUF,1,39,39,65,0,5,3,5,0.6,1.5
177,Dalvin Cook,RB,MIN,1,51,51,71,45,12,55,57,23.1,45.3
178,Mike Williams,WR,LAC,1,43,43,96,0,14,7,14,6.9,16.0
179,Leonard Fournette,RB,JAC,1,58,58,77,33,12,45,45,13.6,23.4
180,Mitchell Trubisky,QB,CHI,1,80,80,100,5,0,49,49,8.1,10.1
181,Corey Davis,WR,TEN,1,37,37,61,0,16,5,16,0.9,2.4
182,Christian McCaffrey,RB,CAR,1,53,53,77,26,9,34,36,23.5,44.3
183,Deshaun Watson,QB,HOU,1,79,79,100,13,0,62,62,27.8,35.2
184,Chris Godwin,WR,TB,1,80,80,99,0,10,5,10,6.3,7.9
185,Evan Engram,TE,NYG,1,65,65,88,0,11,6,11,10.0,15.4
186,Joe Mixon,RB,CIN,1,42,42,53,40,10,50,50,13.7,32.6
187,Wayne Gallman Jr.,RB,NYG,1,13,13,18,0,8,8,8,2.0,15.4
188,Jamaal Williams,RB,GB,1,32,32,48,22,9,31,31,15.6,48.8
189,JuJu Smith-Schuster,WR,PIT,1,55,55,74,0,16,9,16,16.3,29.6
190,Zay Jones,WR,OAK,1,22,22,40,0,9,9,9,2.7,12.3
191,Cooper Kupp,WR,LAR,1,58,58,97,0,17,12,17,28.0,48.3
192,Curtis Samuel,WR,CAR,1,60,60,87,0,18,7,18,4.6,7.7
193,Dede Westbrook,WR,JAC,1,30,30,40,0,3,0,3,0.0,0.0
194,Josh Reynolds,WR,LAR,1,53,53,88,2,15,8,17,13.2,24.9
195,Marlon Mack,RB,IND,1,39,39,61,49,3,51,51,15.0,38.5
196,James Conner,RB,PIT,1,61,61,82,38,7,43,44,21.0,34.4
197,Brian Hill,RB,ATL,1,11,11,14,27,0,27,27,8.9,80.9
198,Tarik Cohen,RB,CHI,1,16,16,20,25,19,44,44,4.6,28.8
199,Adam Shaheen,TE,CHI,1,16,16,20,0,13,0,13,0.0,0.0
200,Gerald Everett,TE,LAR,1,29,29,48,0,10,7,10,1.5,5.2
201,Jonnu Smith,TE,TEN,1,43,43,70,0,16,14,16,13.8,32.1
202,Jeremy Sprinkle,TE,WAS,1,32,32,76,0,6,6,6,1.2,3.8
203,Austin Ekeler,RB,LAC,1,24,24,53,13,13,21,25,8.2,34.2
204,Kenny Golladay,WR,DET,1,51,51,81,0,16,12,16,22.3,43.7
205,Mack Hollins,WR,PHI,1,43,43,59,0,0,0,0,0.0,0.0
206,Krishawn Hogan,WR,NO,1,10,10,14,0,0,0,0,0.0,0.0
207,George Kittle,TE,SF,1,54,54,79,0,13,11,13,8.6,15.9
208,Antony Auclair,TE,TB,1,33,33,41,0,0,0,0,0.0,0.0
209,Jacob Hollister,TE,SEA,1,21,21,34,0,10,10,10,1.8,8.6
210,Austin Carr,WR,NO,1,40,40,54,0,5,3,5,0.9,2.3
211,Mo Alie-Cox,TE,IND,1,18,18,28,0,0,0,0,0.0,0.0
212,Darrell Daniels,TE,ARI,1,4,4,8,0,25,0,25,0.0,0.0
213,Ryan Switzer,WR,PIT,1,2,2,3,0,0,0,0,0.0,0.0
214,Aaron Jones,RB,GB,1,42,42,63,31,19,48,50,34.6,82.4
215,Alex Armah Jr.,RB,CAR,1,1,1,1,0,0,0,0,0.0,0.0
216,Nick Mullens,QB,SF,1,7,7,10,43,0,43,43,-0.3,-4.3
217,Ricky Seals-Jones,TE,CLE,1,29,29,47,0,0,0,0,0.0,0.0
218,Johnny Mundt,TE,LAR,1,1,1,2,0,0,0,0,0.0,0.0
219,Chris Carson,RB,SEA,1,41,41,66,49,2,49,51,15.0,36.6
220,David Moore,WR,SEA,1,29,29,47,3,14,7,17,2.5,8.6
221,Anthony Firkser,TE,TEN,1,33,33,54,0,15,9,15,4.3,13.0
222,Keelan Cole Sr.,WR,JAC,1,25,25,33,0,8,8,8,7.2,28.8
223,Evan Baylis,TE,GB,1,2,2,3,0,0,0,0,0.0,0.0
224,Dare Ogunbowale,RB,TB,1,27,27,33,4,11,7,15,0.1,0.4
225,Andre Patton,WR,LAC,1,37,37,82,0,0,0,0,0.0,0.0
226,Pharaoh Brown,TE,CLE,1,26,26,42,0,0,0,0,0.0,0.0
227,Zach Pascal,WR,IND,1,59,59,92,0,3,2,3,0.6,1.0
228,Matt Breida,RB,SF,1,18,18,26,61,6,67,67,5.0,27.8
229,Kendrick Bourne,WR,SF,1,30,30,44,0,3,3,3,1.2,4.0
230,Taysom Hill,QB,NO,1,15,15,20,0,20,20,20,12.3,82.0
231,Dan Arnold,TE,NO,1,26,26,35,0,12,8,12,2.5,9.6
232,Fred Brown,WR,DEN,1,46,46,63,0,4,2,4,1.6,3.5
233,Trey Edmunds,RB,PIT,1,2,2,3,50,0,50,50,0.0,0.0
234,Brandon Zylstra,WR,CAR,1,8,8,12,0,13,0,13,0.0,0.0
235,Mason Rudolph,QB,PIT,1,74,74,100,0,0,49,49,17.0,23.0
236,Sam Darnold,QB,NYJ,1,58,58,100,2,0,53,53,15.6,26.9
237,Baker Mayfield,QB,CLE,1,62,62,100,2,0,52,52,12.6,20.3
238,Saquon Barkley,RB,NYG,1,61,61,82,31,16,44,48,20.3,33.3
239,Ronald Jones II,RB,TB,1,21,21,26,52,14,57,67,5.2,24.8
240,Royce Freeman,RB,DEN,1,37,37,51,32,5,35,38,10.5,28.4
241,Nick Chubb,RB,CLE,1,40,40,65,50,3,53,53,9.8,24.5
242,Kalen Ballage,RB,MIA,1,9,9,16,33,11,44,44,1.9,21.1
243,Courtland Sutton,WR,DEN,1,68,68,93,0,7,4,7,7.2,10.6
244,James Washington,WR,PIT,1,35,35,47,0,17,3,17,2.1,6.0
245,Anthony Miller,WR,CHI,1,40,40,50,0,8,8,8,6.7,16.8
246,Calvin Ridley,WR,ATL,1,61,61,80,0,11,7,11,9.0,14.8
247,Dante Pettis,WR,SF,1,20,20,29,0,15,5,15,0.5,2.5
248,DJ Moore,WR,CAR,1,63,63,91,0,14,8,14,3.8,6.0
249,Trey Quinn,WR,WAS,1,23,23,55,0,13,4,13,1.5,6.5
250,Christian Kirk,WR,ARI,1,42,42,86,2,26,21,29,9.8,23.3
251,Dallas Goedert,TE,PHI,1,55,55,75,0,9,5,9,8.2,14.9
252,Mike Gesicki,TE,MIA,1,37,37,65,0,8,5,8,1.0,2.7
253,Antonio Callaway,WR,CLE,1,48,48,77,0,6,4,6,1.1,2.3
254,D.J. Chark Jr.,WR,JAC,1,55,55,73,2,22,13,24,13.9,25.3
255,Nyheim Hines,RB,IND,1,18,18,28,22,17,39,39,4.6,25.6
256,Josh Allen,QB,BUF,1,59,59,98,14,0,71,71,17.3,29.3
257,Allen Lazard,WR,GB,1,45,45,67,0,11,11,11,4.2,9.3
258,Richie James Jr.,WR,SF,1,15,15,22,0,0,0,0,0.0,0.0
259,Auden Tate,WR,CIN,1,78,78,98,0,17,6,17,6.5,8.3
260,Rashaad Penny,RB,SEA,1,18,18,29,44,0,44,44,5.5,30.6
261,Sony Michel,RB,NE,1,28,28,41,75,0,75,75,7.4,26.4
262,Ian Thomas,TE,CAR,1,15,15,22,0,7,0,7,0.0,0.0
263,Javon Wims,WR,CHI,1,19,19,24,0,0,0,0,0.0,0.0
264,Jordan Akins,TE,HOU,1,42,42,53,0,12,5,12,1.1,2.6
265,Robert Foster,WR,BUF,1,8,8,13,0,13,0,13,0.0,0.0
266,DaeSean Hamilton,WR,DEN,1,45,45,62,0,2,0,2,0.0,0.0
267,Chase Edmonds,RB,ARI,1,30,30,61,23,13,30,37,1.3,4.3
268,Jordan Wilkins,RB,IND,1,6,6,9,33,0,33,33,0.5,8.3
269,Phillip Lindsay,RB,DEN,1,36,36,49,39,14,53,53,7.6,21.1
270,Durham Smythe,TE,MIA,1,20,20,35,0,0,0,0,0.0,0.0
271,Darrel Williams,RB,KC,1,9,9,15,22,0,22,22,1.0,11.1
272,Noah Fant,TE,DEN,1,60,60,82,0,15,8,15,2.6,4.3
273,Marquez Valdes-Scantling,WR,GB,1,41,41,61,0,5,2,5,0.4,1.0
274,Nick Bawden,RB,DET,1,14,14,22,0,0,0,0,0.0,0.0
275,Tyler Conklin,TE,MIN,1,31,31,43,0,0,0,0,0.0,0.0
276,Russell Gage,WR,ATL,1,43,43,57,0,21,16,21,5.8,13.5
277,Boston Scott,RB,PHI,1,9,9,12,56,0,56,56,4.6,51.1
278,Buddy Howell,RB,HOU,1,3,3,4,0,0,0,0,0.0,0.0
279,Vyncint Smith,WR,NYJ,1,25,25,43,4,16,12,20,2.3,9.2
280,Tanner Hudson,TE,TB,1,21,21,26,0,5,0,5,0.0,0.0
281,Christian Blake,WR,ATL,1,14,14,18,0,0,0,0,0.0,0.0
282,Reggie Bonnafon,RB,CAR,1,12,12,17,8,25,17,33,0.7,5.8
283,Kyle Allen,QB,CAR,1,68,68,99,0,0,54,54,3.3,4.9
284,Ross Dwelley,TE,SF,1,34,34,50,0,0,0,0,0.0,0.0
285,Trent Sherfield,WR,ARI,1,26,26,53,0,8,0,8,0.0,0.0
286,Steven Mitchell Jr.,WR,HOU,1,3,3,4,0,0,0,0,0.0,0.0
287,Jeff Wilson Jr.,RB,SF,1,3,3,4,67,0,67,67,0.6,20.0
288,Dontrell Hilliard,RB,CLE,1,23,23,37,4,17,22,22,3.4,14.8
289,Jaeden Graham,TE,ATL,1,6,6,8,0,17,17,17,1.1,18.3
290,Malik Turner,WR,SEA,1,7,7,11,0,14,14,14,2.1,30.0
291,Dwayne Haskins,QB,WAS,1,14,14,33,0,0,36,36,0.3,2.1
292,A.J. Brown,WR,TEN,1,36,36,59,0,8,6,8,7.1,19.7
293,D.K. Metcalf,WR,SEA,1,55,55,89,0,9,5,9,13.3,24.2
294,Kelvin Harmon,WR,WAS,1,11,11,26,0,9,9,9,1.2,10.9
295,Daniel Jones,QB,NYG,1,74,74,100,5,0,61,61,28.2,38.1
296,J.J. Arcega-Whiteside,WR,PHI,1,4,4,5,0,0,0,0,0.0,0.0
297,David Montgomery,RB,CHI,1,59,59,74,46,8,53,54,20.7,35.1
298,Deebo Samuel,WR,SF,1,45,45,66,4,7,11,11,10.8,24.0
299,Josh Jacobs,RB,OAK,1,30,30,55,50,7,57,57,8.1,27.0
300,Devin Singletary,RB,BUF,1,40,40,67,8,15,18,23,10.9,27.3
301,Miles Sanders,RB,PHI,1,13,13,18,23,23,46,46,19.8,152.3
302,T.J. Hockenson,TE,DET,1,41,41,65,0,2,2,2,2.1,5.1
303,Hunter Renfrow,WR,OAK,1,35,35,64,0,11,11,11,14.8,42.3
304,Foster Moreau,TE,OAK,1,22,22,40,0,9,5,9,1.0,4.5
305,Ty Johnson,RB,DET,1,24,24,38,29,17,33,46,3.8,15.8
306,Andy Isabella,WR,ARI,1,1,1,2,0,0,0,0,0.0,0.0
307,Parris Campbell,WR,IND,1,8,8,13,0,13,0,13,0.0,0.0
308,Terry McLaurin,WR,WAS,1,39,39,93,0,15,10,15,3.9,10.0
309,Davion Davis,WR,MIN,1,2,2,3,0,0,0,0,0.0,0.0
310,Josh Oliver,TE,JAC,1,29,29,39,0,7,3,7,0.6,2.1
311,Ryquell Armstead,RB,JAC,1,16,16,21,38,0,38,38,0.7,4.4
312,Drew Sample,TE,CIN,1,7,7,9,0,0,0,0,0.0,0.0
313,Gardner Minshew II,QB,JAC,1,74,74,99,11,0,57,57,24.0,32.4
314,Trevon Wesco,TE,NYJ,1,6,6,10,0,0,0,0,0.0,0.0
315,Alec Ingold,RB,OAK,1,7,7,13,14,0,14,14,0.2,2.9
316,Mecole Hardman,WR,KC,1,9,9,15,0,22,22,22,11.5,127.8
317,Darrell Henderson Jr.,RB,LAR,1,28,28,47,39,11,46,50,6.9,24.6
318,Jakobi Meyers,WR,NE,1,25,25,36,0,8,4,8,0.5,2.0
319,Kyler Murray,QB,ARI,1,46,46,94,4,0,76,76,10.1,22.0
320,Jordan Scarlett,RB,CAR,1,4,4,6,100,0,100,100,0.9,22.5
321,Benny Snell Jr.,RB,PIT,1,11,11,15,45,0,45,45,1.3,11.8
322,Irv Smith Jr.,TE,MIN,1,46,46,64,0,7,7,7,2.1,4.6
323,Preston Williams,WR,MIA,1,50,50,88,0,14,8,14,4.2,8.4
324,Diontae Johnson,WR,PIT,1,32,32,43,0,22,16,22,14.4,45.0
325,Darwin Thompson,RB,KC,1,2,2,3,0,50,50,50,-0.1,-5.0
326,Alexander Mattison,RB,MIN,1,19,19,26,68,11,79,79,6.4,33.7
327,Stanley Morgan Jr.,WR,CIN,1,14,14,18,0,7,7,7,0.3,2.1
328,Dawson Knox,TE,BUF,1,28,28,47,0,4,0,4,0.0,0.0
329,Ashton Dulin,WR,IND,1,4,4,6,0,0,0,0,0.0,0.0
330,Chandler Cox,RB,MIA,1,7,7,12,0,0,0,0,0.0,0.0
331,Cullen Gillaspia,RB,HOU,1,3,3,4,0,0,0,0,0.0,0.0
332,Juwann Winfree,WR,DEN,1,4,4,5,0,0,0,0,0.0,0.0
